id,name,image_url,url,created_at,modified_at,modified_by
2153,Size M Diapers,https://media.nedigital.sg/fairprice/images/f3917781-dbc5-4653-bd46-7d3a6dbeeafb/L3_SizeMDiapers_151121.jpg,size-m,2019-04-27T04:00:59+08:00,2021-11-15T15:20:19+08:00,2498
2111,Size S Diapers,https://media.nedigital.sg/fairprice/images/c36c89c4-111a-4917-8036-941082145a4e/L3_SizeSDiapers_151121.jpg,size-s,2019-04-27T03:52:42+08:00,2021-11-15T15:21:12+08:00,2498
2110,Newborn Diapers,https://media.nedigital.sg/fairprice/images/832c8b21-a1a7-472e-9503-4486e1fa2dc5/L3_NewbornDiapers_151121.jpg,newborn,2019-04-27T03:52:42+08:00,2021-11-15T15:21:21+08:00,2498
1945,Diaper Pants,https://media.nedigital.sg/fairprice/images/117391a0-34a6-40ea-8efe-51cf66ad7485/L3_DiaperPants_151121.jpg,pants,2019-04-27T03:32:29+08:00,2021-11-15T15:20:59+08:00,2498
1928,Size L Diapers,https://media.nedigital.sg/fairprice/images/a5d874e7-26bc-467d-b2ae-67728686ed36/L3_SizeLDiapers_151121.jpg,size-l,2019-04-27T03:31:05+08:00,2021-11-15T15:20:08+08:00,2498
1683,Size XL & Above Diapers,https://media.nedigital.sg/fairprice/images/0be6c57f-cbae-4165-beaa-99545e5d01a9/L3_SizeAboveDiapers_221221.jpg,size-xl-above,2019-04-27T03:18:22+08:00,2021-12-23T13:59:13+08:00,2498
1580,Baby & Toddler Food,https://media.nedigital.sg/fairprice/images/d4367421-d2bd-49c0-9238-642c8b186141/L2_BabyToddlerFood_151121.jpg,food,,,2498
14533,Baby & Toddler Cereals,https://media.nedigital.sg/fairprice/images/e91c095b-563a-44e3-a2cf-ed8a26285c0c/L3_BabyToddlerCereals_040222.jpg,baby--toddler-cereals,2022-02-04T15:36:42+08:00,2022-02-08T18:11:31+08:00,2501
14532,Baby & Toddler Meals,https://media.nedigital.sg/fairprice/images/9afa861b-8627-4f98-8e86-86162a5f1162/L3_BabyToddlerMeals_040222.jpg,baby--toddler-meals,2022-02-04T15:35:49+08:00,2022-02-08T18:11:56+08:00,2501
14531,Toddler Ready to Drink Milk,https://media.nedigital.sg/fairprice/images/84734964-b64b-430c-aa24-2e9017b02978/L3_ToddlerReadytoDrinkMilk_040222.jpg,toddler-ready-to-drink-milk,2022-02-04T14:15:55+08:00,2022-02-04T15:50:12+08:00,2498
14530,Baby & Toddler Juices,https://media.nedigital.sg/fairprice/images/cd1091d2-19c2-4afb-b5a5-5b503cb837bc/L3_BabyToddlerJuices_040222.jpg,baby--toddler-juices,2022-02-04T13:02:59+08:00,2022-02-04T15:53:07+08:00,2498
14529,Baby & Toddler Snacks,https://media.nedigital.sg/fairprice/images/54868ca9-44bd-4d67-85fe-bb7652bf990e/L3_BabyToddlerSnacks_040222.jpg,baby--toddler-snacks,2022-02-04T11:17:20+08:00,2022-02-04T15:45:16+08:00,2498
2087,Organic Baby Food,https://media.nedigital.sg/fairprice/images/20f07f58-854f-4276-bbf1-619c8afcbbb9/L3_OrganicBabyFood_151121.jpg,organic-baby-food,2019-04-27T03:45:41+08:00,2021-11-15T14:44:41+08:00,2498
1575,Drinks,https://media.nedigital.sg/fairprice/images/93a21bde-eed6-4d91-9c6c-a469a51c6310/L1_Drinks_120522.jpg,drinks,,,
13845,Drink Mixers,https://media.nedigital.sg/fairprice/images/c66ff1f5-f434-49f7-a23a-6d7e78eba584/L2_DrinkMixers_011121.jpg,drink-mixers,,,2501
13848,Tonic Water,https://media.nedigital.sg/fairprice/images/91c7ca5e-eae5-4040-8aa4-023dcad45926/L3_TonicWater_011121.jpg,tonic-water,2021-10-05T17:41:46+08:00,2021-11-01T15:38:47+08:00,2498
13847,Soda Water,https://media.nedigital.sg/fairprice/images/80771c84-81b2-4afc-bc5e-17ceb6bd0771/L3_SodaWater_011121.jpg,soda-water,2021-10-05T17:41:16+08:00,2021-11-01T15:38:50+08:00,2498
13846,Ginger Ale,https://media.nedigital.sg/fairprice/images/e3432232-1f87-4488-b129-44b0e20a99ef/L3_GingerAle_011121.jpg,ginger-ale,2021-10-05T17:40:58+08:00,2021-11-01T15:40:25+08:00,2498
4297,UHT Milk,https://media.nedigital.sg/fairprice/images/5d98bea5-4665-49ad-b16c-0bd124caba7b/L2_UHTMilk_011121.jpg,uht-milk--1,,,2498
4299,Flavoured UHT Milk,https://media.nedigital.sg/fairprice/images/df80e63c-29cf-4476-ab73-3f718237e32f/L3_FlavouredUHTMilk_281121.jpg,flavoured-uht-milk,2019-08-02T16:00:08+08:00,2021-11-28T09:15:05+08:00,2498
4298,Soy UHT Milk,https://media.nedigital.sg/fairprice/images/99082771-6907-4b9c-a018-6ef398506142/L3_SoyUHTMilk_281121.jpg,soy-uht-milk,2019-08-02T16:00:08+08:00,2021-11-28T09:15:49+08:00,2498
2201,UHT Milk,https://media.nedigital.sg/fairprice/images/7799e0ca-26e3-4e12-9d3b-b8e90c450d56/L3_UHTMilk_281121.jpg,uht-milk,2019-04-27T04:18:08+08:00,2021-11-28T09:17:37+08:00,2498
2053,Juices,https://media.nedigital.sg/fairprice/images/c1771f89-de10-4f8b-bf84-53e5ab5bcf91/L2_Juices_151121.jpg,juices--1,2019-04-27T03:43:36+08:00,2021-11-15T17:30:24+08:00,2498
2410,Orange Juice,https://media.nedigital.sg/fairprice/images/8ac0b094-ff8b-460c-a8e9-eb96f3dbcb07/L3_OrangeJuice_011121.jpg,orange-juice,2019-04-27T05:27:54+08:00,2024-07-12T12:07:11+08:00,2498
2408,Tomato & Vegetable Juice,https://media.nedigital.sg/fairprice/images/3b0ba203-017c-4a7f-945f-6c666b7ca820/L3_TomatoVegetableJuice_011121.jpg,tomato---vegetable-juice,2019-04-27T05:23:55+08:00,2024-07-12T12:07:07+08:00,2498
2306,Tropical Juice,https://media.nedigital.sg/fairprice/images/0f4bf3b2-bf3f-4265-a619-d244d10bb1f4/L3_TropicalJuice_011121.jpg,tropical-juice,2019-04-27T04:46:23+08:00,2024-07-12T12:06:44+08:00,2498
2305,Grape Juice,https://media.nedigital.sg/fairprice/images/3843c4e1-e6fb-453b-aba8-f071bf670c6a/L3_GrapeJuice_011121.jpg,grape-juice,2019-04-27T04:46:22+08:00,2024-07-12T12:05:54+08:00,2498
2294,Mixed Juice,https://media.nedigital.sg/fairprice/images/f2dbbc3d-4323-4a6b-adb6-b46876956a5b/L3_MixedJuice_011121.jpg,mixed-juice,2019-04-27T04:44:07+08:00,2021-11-01T17:14:35+08:00,2498
2293,Apple Juice,https://media.nedigital.sg/fairprice/images/6e5df0c2-1d12-466c-9d03-6550283d8d27/L3_AppleJuice_011121.jpg,apple-juice,2019-04-27T04:44:05+08:00,2024-05-09T10:52:49+08:00,2498
2268,Chilled Juice,https://media.nedigital.sg/fairprice/images/565c6bb1-1c15-4484-bdb2-55fec2f344f5/L3_ChilledJuice_011121.jpg,chilled-juice,2019-04-27T04:37:59+08:00,2021-11-01T17:17:10+08:00,2498
2213,Coconut Water,https://media.nedigital.sg/fairprice/images/90d935dd-6d93-4119-aa0a-7dbcef75be35/L3_CoconutWater_011121.jpg,coconut-water,2019-04-27T04:20:49+08:00,2021-11-01T17:16:49+08:00,2498
2151,Cranberry & Pomegranate Juice,https://media.nedigital.sg/fairprice/images/97b0ebf2-745f-4c03-9238-0af4b03dd0b0/L3_CranberryPomegranateJuice_011121.jpg,cranberry---pomegranate,2019-04-27T03:59:39+08:00,2021-11-01T17:16:26+08:00,2498
2075,Lemon & Lime Juice,https://media.nedigital.sg/fairprice/images/53aa0d19-082c-4b7b-b25a-059349b89d3b/L3_LemonLimeJuice_011121.jpg,lemon---lime,2019-04-27T03:44:40+08:00,2021-11-01T17:15:43+08:00,2498
2054,Berry Juice,https://media.nedigital.sg/fairprice/images/e1972ce2-101d-4136-9a19-feb77f1ef0cf/L3_BerryJuice_011121.jpg,berries,2019-04-27T03:43:36+08:00,2021-11-01T17:13:48+08:00,2498
1662,Water,https://media.nedigital.sg/fairprice/images/37c6041e-733d-4ba9-b4b5-b6eb3cecccc6/L2_Water_151121.jpg,water,,,2498
2212,Alkaline Water,https://media.nedigital.sg/fairprice/images/97d4f934-ce05-4d0b-ba0f-12dbbf6ddfdc/L3_AlkalineWater_011121.jpg,alkaline-water,2019-04-27T04:20:44+08:00,2021-11-01T16:08:01+08:00,2498
2121,Still Water,https://media.nedigital.sg/fairprice/images/c60766f0-f81f-498a-a37c-d6dbde7a19a9/L3_StillWater_011121.jpg,still-water,2019-04-27T03:54:18+08:00,2021-11-01T16:08:22+08:00,2498
2089,Flavoured Water,https://media.nedigital.sg/fairprice/images/fff96de5-7dba-45f3-ae81-53362474eb5b/L3_FlavouredWater_011121.jpg,flavoured-water,2019-04-27T03:47:55+08:00,2021-11-01T16:08:35+08:00,2498
1665,Cooling Water,https://media.nedigital.sg/fairprice/images/4619c27d-98c9-4389-ac51-8e52bb642fa2/L3_CoolingWater_011121.jpg,cooling-water,2019-04-27T03:10:59+08:00,2021-11-01T16:10:22+08:00,2498
1664,Sparkling Water,https://media.nedigital.sg/fairprice/images/5a2c4b3e-3080-4dcf-8091-2d4e187e60cd/L3_SparklingWater_011121.jpg,sparkling-water,2019-04-27T03:10:57+08:00,2021-11-01T16:10:00+08:00,2498
1663,Mineral Water,https://media.nedigital.sg/fairprice/images/3e271778-61bc-4ff2-994f-12d10bfe03a8/L3_MineralWater_011121.jpg,mineral-water,2019-04-27T03:10:57+08:00,2021-11-01T16:09:35+08:00,2498
1654,Tea,https://media.nedigital.sg/fairprice/images/1755bb7a-b73d-42fc-9498-0c3158c72d8d/L2_Tea_151121.jpg,tea,,,2498
13839,Kombucha,https://media.nedigital.sg/fairprice/images/f1e2cc80-fa2a-48fe-b3a4-7f9dba82b47b/L3_Kombucha_310122.jpg,kombucha,2021-10-04T16:33:43+08:00,2022-01-31T10:37:38+08:00,2498
3419,Ice Tea,https://media.nedigital.sg/fairprice/images/f8766bb0-824d-4c2a-b69e-862600c7c8bf/L3_IceTea_011121.jpg,iced-tea,2019-06-22T18:00:06+08:00,2021-11-01T15:54:44+08:00,2498
3418,Milk Tea,https://media.nedigital.sg/fairprice/images/75ee3773-8bb0-47c5-a156-c75fe8455e21/L3_MilkTea_011121.jpg,milk-tea,2019-06-22T18:00:06+08:00,2021-11-01T15:55:06+08:00,2498
1658,Green Tea,https://media.nedigital.sg/fairprice/images/58632a8b-fe59-4924-9a73-81d15162be8a/L3_GreenTea_011121.jpg,green-tea,2019-04-27T03:10:30+08:00,2021-11-01T15:55:40+08:00,2498
1656,"Fruit, Flower & Herbal",https://media.nedigital.sg/fairprice/images/c0e08e2a-65ec-4dce-be5d-fa978fa19076/L3_FruitFlowerHerbal_011121.jpg,fruit-flower-herbal,2019-04-27T03:10:28+08:00,2021-11-01T15:56:02+08:00,2498
1655,Black Tea,https://media.nedigital.sg/fairprice/images/b73c517e-d0a5-4d10-8712-52481497956b/L3_BlackTea_011121.jpg,black-tea,2019-04-27T03:10:25+08:00,2021-11-01T15:56:25+08:00,2498
1651,Coffee,https://media.nedigital.sg/fairprice/images/d1e96cb1-58cd-4ab5-bc66-1232367f7d04/L2_Coffee_151121.jpg,coffee,,,2498
17499,Drip Coffee,https://media.nedigital.sg/fairprice/images/18ff3d17-8cfd-4791-b708-5095194e904f/L3_DripCoffee_090123.jpg,drip-coffee,2022-12-29T16:08:55+08:00,2023-02-02T19:47:18+08:00,2501
8832,Ground Coffee & Beans,https://media.nedigital.sg/fairprice/images/0a306998-85be-441d-ad09-26f6baee42fc/L3_GroundCoffeeBeans_011121.jpg,ground-coffee---beans,2019-10-04T16:58:54+08:00,2021-11-01T15:47:06+08:00,2498
8831,Coffee Filters,https://media.nedigital.sg/fairprice/images/cdfa9d5d-455b-4e34-8ef5-7a8f35d2bb74/L3_CoffeeFilters_281121.jpg,coffee-filters,2019-10-04T16:57:04+08:00,2021-11-28T09:13:08+08:00,2498
2261,Condensed Milk & Creamers,https://media.nedigital.sg/fairprice/images/04243fba-723c-40f6-808b-507f0cbe10d3/L3_CondensedMilkCreamers_011121.jpg,condensed-milk---creamers,2019-04-27T04:37:22+08:00,2021-11-01T15:48:27+08:00,2498
2018,Capsules & Pods,https://media.nedigital.sg/fairprice/images/6cf4ca5b-1299-4570-9c7f-95379106c1e2/L3_CapsulesPods_011121.jpg,capsules-pods,2019-04-27T03:39:38+08:00,2021-11-01T15:49:06+08:00,2498
1979,Ice Coffee,https://media.nedigital.sg/fairprice/images/a6c3aecf-f673-4b8d-ab08-60a26b3a5d7b/L3_IceCoffee_011121.jpg,ready-to-drink,2019-04-27T03:35:29+08:00,2021-11-01T15:49:32+08:00,2498
1653,Instant Coffee,https://media.nedigital.sg/fairprice/images/68bfdcaf-e047-41be-b44b-1eaf0e632cb2/L3_InstantCoffee_011121.jpg,instant-coffee,2019-04-27T03:10:16+08:00,2021-11-01T15:50:32+08:00,2498
1576,Beverages,https://media.nedigital.sg/fairprice/images/606860a4-aa2a-4b55-8598-4a7cfbc38a4f/L2_Beverages_291021.jpg,beverages,,,2498
2069,Cordials & Syrups,https://media.nedigital.sg/fairprice/images/8a28b30b-6af9-442d-9afb-d185d664c24b/L3_CordialsSyrups_011121.jpg,cordials---syrups,2019-04-27T03:44:20+08:00,2021-11-01T16:01:57+08:00,2498
1878,Asian Drinks,https://media.nedigital.sg/fairprice/images/2c7d160d-0a7b-488e-9d2c-23ee26a2b1bd/L3_AsianDrinks_011121.jpg,asian-drinks,2019-04-27T03:28:34+08:00,2021-11-01T16:02:25+08:00,2498
1833,Drinking Vinegar,https://media.nedigital.sg/fairprice/images/ef43d40d-84a3-4690-a885-174e759e12a6/L3_CiderDrinkingVinegar_011121.jpg,cider-drinking-vinegar,2019-04-27T03:27:20+08:00,2022-09-28T11:52:55+08:00,2501
1807,Carton Drinks,https://media.nedigital.sg/fairprice/images/ce7e62b4-c500-4bc8-9a09-f5e1a1715028/L3_CartonDrinks_011121.jpg,carton,2019-04-27T03:25:09+08:00,2021-11-01T16:03:46+08:00,2498
1666,Energy & Isotonic Drinks,https://media.nedigital.sg/fairprice/images/3e7fdcea-4143-4fda-be31-c2f6e8ed62b9/L3_EnergyIsotonicDrinks_011121.jpg,energy-isotonic-drinks,2019-04-27T03:10:59+08:00,2021-11-01T16:04:47+08:00,2498
1661,Carbonated Drinks,https://media.nedigital.sg/fairprice/images/9321c9aa-6818-4a3b-a452-eed8114eb054/L3_CarbonatedDrinks_011121.jpg,carbonated,2019-04-27T03:10:46+08:00,2021-11-01T16:06:41+08:00,2498
1650,Chocolate & Malted,https://media.nedigital.sg/fairprice/images/ee6fcb55-beb9-46d3-aaf1-d0e74f74d0bc/L3_ChocolateMalted_011121.jpg,chocolate-malted,2019-04-27T03:10:13+08:00,2021-11-01T16:06:00+08:00,2498
1577,Adult Milk Powder,https://media.nedigital.sg/fairprice/images/e0812cb2-8ce9-4edb-b369-0c21cee1c51b/L3_AdultMilkPowder_011121.jpg,adult-milk-powder,2019-04-27T03:06:51+08:00,2021-11-01T16:05:22+08:00,2498
1571,Housebrand,https://media.nedigital.sg/fairprice/images/202d93e0-d231-4d40-9512-fd685319bae1/L1_Housebrand_120522.jpg,housebrand-1,,,2911
15316,Food Cupboard,https://media.nedigital.sg/fairprice/images/0605bf9d-9860-4446-8690-acb625b22563/L2_HousebrandFoodCupboard_120522.jpg,food-cupboard-7,,,2501
16752,"Jams, Spreads & Honey",https://media.nedigital.sg/fairprice/images/7c89daf7-11d2-447e-8732-e84a0b7429a4/L3_HousebrandJamsSpreadsHoney_041122.jpg,"jams,-spreads--honey-1",2022-08-29T10:55:28+08:00,2022-11-04T20:00:57+08:00,2499
15345,Ready-to-Eat,https://media.nedigital.sg/fairprice/images/00b57824-63a4-4224-836c-b5577d42e05e/L3_HousebrandReadytoEat_120522.jpg,ready-to-eat-4,2022-05-12T16:55:23+08:00,2024-01-31T10:48:05+08:00,2501
2701,Canned Food,https://media.nedigital.sg/fairprice/images/4cd974bd-fdec-4968-b522-c9276819bc2f/L3_CannedFood_181121.jpg,housebrand-canned-food,2019-04-27T12:32:37+08:00,2022-05-10T23:14:35+08:00,2501
2531,Breakfast,https://media.nedigital.sg/fairprice/images/18383a65-bf02-4e1b-a2e1-07c287407c34/L3_Breakfast_181121.jpg,housebrand-breakfast-cereals,2019-04-27T12:32:34+08:00,2022-05-10T23:14:57+08:00,2501
15315,Snacks & Confectionery,https://media.nedigital.sg/fairprice/images/006d53a6-371a-4062-af7e-501bf23cf4ef/L2_HousebrandSnacks&Confectionery_120522.jpg,snacks--confectionery-1,2022-05-10T23:12:24+08:00,2022-05-12T16:54:41+08:00,2498
16758,Dried Fruits & Nuts,https://media.nedigital.sg/fairprice/images/23ff880e-7551-446f-9653-48929212de29/L3_HousebrandDriedFruitsNuts_020922.jpg,dried-fruits--nuts-1,2022-08-29T12:22:59+08:00,2022-09-02T18:59:00+08:00,10285
2530,Biscuits,https://media.nedigital.sg/fairprice/images/11d5c617-d8fe-443e-a9a5-14cc288a2116/L3_Biscuits_181121.jpg,housebrand-biscuits,2019-04-27T12:32:34+08:00,2022-05-10T23:13:10+08:00,2501
2403,Snacks,https://media.nedigital.sg/fairprice/images/0cc7f821-9791-4e7e-8f8c-d73a2bd2c41e/13207660_XL1.jpg,housebrand-snacks,2019-04-27T05:14:18+08:00,2024-06-11T15:31:11+08:00,2501
15310,Bakery,https://media.nedigital.sg/fairprice/images/76d155c8-1b31-46d3-bb02-8ac01db3fa81/L2_HousebrandBakery_120522.jpg,bakery-2,,,2501
4116,Breads,https://media.nedigital.sg/fairprice/images/74f3fad0-93b0-4bbb-a1ef-1db7031c98a3/L3_Breads_181121.jpg,breads-3,2019-07-30T18:00:14+08:00,2022-05-10T16:49:41+08:00,2501
14360,Health & Wellness,https://media.nedigital.sg/fairprice/images/e2a5e4d6-1c5d-46fd-91af-de8b735234d4/L2_HousebrandHealthWellness_281221.jpg,health--wellness-1,2021-12-22T19:13:33+08:00,2021-12-28T16:45:57+08:00,2498
13580,Elder Care,https://media.nedigital.sg/fairprice/images/e17b3037-fde8-4235-8d7c-e3ae089845dc/L3_ElderCare_181121.jpg,elder-care,2021-08-16T12:32:47+08:00,2021-12-22T19:14:01+08:00,2501
14350,Beauty & Personal Care,https://media.nedigital.sg/fairprice/images/9755d2bb-8256-4da4-bf96-66b3fcc1d13e/L2_HousebrandBeautyPersonalCare_281221.jpg,beauty--personal-care-1,2021-12-22T17:29:33+08:00,2021-12-28T16:44:09+08:00,2498
14359,Feminine Care,https://media.nedigital.sg/fairprice/images/d86984b4-b442-4c27-8f71-c6eb01dea2ff/L3_HousebrandFeminineCare_040122.jpg,feminine-care-1,2021-12-22T18:58:45+08:00,2022-01-08T09:26:21+08:00,2498
14357,Oral Care,https://media.nedigital.sg/fairprice/images/6a7aa44e-1179-4699-a756-b51ecd4d8df6/L3_HousebrandOralCare_040122.jpg,oral-care-2,2021-12-22T17:44:12+08:00,2022-01-08T09:25:27+08:00,2498
14356,Nail Care,https://media.nedigital.sg/fairprice/images/070c100c-0c76-4ad8-be1a-34e810f59fc0/L3_HousebrandNailCare_120122.jpg,nail-care-1,2021-12-22T17:43:51+08:00,2022-01-12T12:57:07+08:00,2498
14355,Makeup,https://media.nedigital.sg/fairprice/images/3ae83cde-afe3-489c-9dc3-706f9a34dccd/L3_HousebrandMakeup_040122.jpg,makeup-3,2021-12-22T17:43:27+08:00,2022-01-08T09:26:00+08:00,2498
14354,Hand & Foot Care,https://media.nedigital.sg/fairprice/images/add3b70e-be52-48d1-8754-2062143ef06e/L3_HousebrandHandFootCare_040122.jpg,hand--foot-care-1,2021-12-22T17:41:42+08:00,2022-01-08T09:24:40+08:00,2498
14353,Hair Removal,https://media.nedigital.sg/fairprice/images/470a1c3d-dd90-4c9f-9848-393958aa55b2/L3_HousebrandHairRemoval_040122.jpg,hair-removal-3,2021-12-22T17:40:26+08:00,2022-01-08T09:26:53+08:00,2498
14352,Hair Care,https://media.nedigital.sg/fairprice/images/d287a921-cd34-429c-acb0-aade735107db/L3_HousebrandHairCare_120122.jpg,hair-care-4,2021-12-22T17:31:21+08:00,2022-01-12T12:57:40+08:00,2498
14351,Facial Care,https://media.nedigital.sg/fairprice/images/00dbfb2a-70d2-4560-8f0e-b2da1bef0321/L3_HousebrandFacialCare_040122.jpg,facial-care-1,2021-12-22T17:30:28+08:00,2022-01-08T09:27:15+08:00,2498
13552,Electrical & Lifestyle,https://media.nedigital.sg/fairprice/images/54f934f4-7128-4bbe-9d92-33589ee6ab43/L2_ElectricalLifestyle_161121.jpg,electrical--lifestyle-1,,,2501
18313,Fashion & Accessories,,fashion--accessories-1,2023-03-20T16:14:09+08:00,2023-03-20T16:14:09+08:00,2501
14804,Party Supplies,https://media.nedigital.sg/fairprice/images/1d80c860-3b87-46b3-97af-e7a13d2e4dc0/L3_HousebrandPartySupplies_170322.jpg,party-supplies-1,2022-03-09T11:41:53+08:00,2022-03-17T17:13:28+08:00,2498
14803,Partyware,https://media.nedigital.sg/fairprice/images/c0acb1dd-e85c-4991-bb13-033b7514ff5c/L3_HousebrandPartyware_170322.jpg,partyware-1,2022-03-09T11:36:05+08:00,2022-03-17T17:12:48+08:00,2498
14802,Gardening,https://media.nedigital.sg/fairprice/images/67306bd4-9ccf-43aa-8e42-1a7a6fcf43d9/L3_HousebrandGardening_170322.jpg,gardening-6,2022-03-09T11:35:09+08:00,2022-03-17T17:10:55+08:00,2498
14801,Batteries,https://media.nedigital.sg/fairprice/images/241f4490-2493-4ef1-ac1b-d0262c95258f/L3_HousebrandBatteries_170322.jpg,batteries-1,2022-03-09T11:29:58+08:00,2022-03-17T17:11:28+08:00,2498
3429,Home Appliances,https://media.nedigital.sg/fairprice/images/207aec96-d921-4cf0-86ea-0d4bcfb9665b/L3_HomeAppliances_171121.jpg,home-appliances--1,2019-06-22T18:00:08+08:00,2021-11-17T17:01:21+08:00,2498
2336,Electronics & Accessories,https://media.nedigital.sg/fairprice/images/bc541988-ef71-416c-9de6-182d99dec5fc/L3_Electronics_171121.jpg,housebrand-electronics-accessories,2019-04-27T04:52:36+08:00,2024-07-12T12:07:01+08:00,2501
2106,Outdoor,https://media.nedigital.sg/fairprice/images/36b61654-93ca-4f61-8fa4-c3ec52b322b2/L3_HousebrandOutdoor_170322.jpg,housebrand-outdoors,2019-04-27T03:50:14+08:00,2022-03-17T17:14:46+08:00,2498
3410,"Beer, Wine & Spirits",https://media.nedigital.sg/fairprice/images/0879111e-533d-4053-8a53-466e28c6e43d/L2_BeerWineSpirits_161121.jpg,housebrand-beer-wine-spirit,2019-06-22T18:00:06+08:00,2021-11-16T14:18:10+08:00,2498
24792,Wine,,wine-16,2024-07-23T15:45:04+08:00,2024-08-01T17:54:21+08:00,2501
3411,Drinking Accessories,https://media.nedigital.sg/fairprice/images/3b9bdc5f-e695-4711-b0f5-d135543547b3/L3_DrinkingAccessories_221221.jpg,drinking-accessories--1,2019-06-22T18:00:06+08:00,2021-12-22T18:09:39+08:00,2498
2962,Frozen,https://media.nedigital.sg/fairprice/images/31b64e2a-7c3a-46b8-89e3-c49273c231fa/L2_Frozen_161121.jpg,housebrand-frozen,2019-04-27T12:32:43+08:00,2021-11-16T14:21:26+08:00,2498
16824,Ice Cream,https://media.nedigital.sg/fairprice/images/5fcf99db-80d2-4187-b59e-57ee657b6a39/L2_HousebrandIceCream_020922.jpg,ice-cream-9,2022-09-02T12:42:08+08:00,2022-09-02T18:57:17+08:00,10285
3434,Frozen Meat,https://media.nedigital.sg/fairprice/images/8360189f-7aa1-4caf-a29c-952b45bf78e7/L3_FrozenMeat_171121.jpg,frozen-meat--1,2019-06-22T18:00:09+08:00,2021-11-17T17:16:21+08:00,2498
2546,Frozen Seafood,https://media.nedigital.sg/fairprice/images/f35ce17e-ae2b-418b-9299-191eddb99e88/L3_FrozenSeafood_171121.jpg,housebrand-frozen-seafood,2019-04-27T12:32:35+08:00,2021-11-17T17:17:22+08:00,2498
2545,Frozen Greens,https://media.nedigital.sg/fairprice/images/4c3c6d47-7bce-4f84-8331-b017ae4fe00f/L3_FrozenGreens_171121.jpg,housebrand-frozen-greens,2019-04-27T12:32:34+08:00,2021-11-17T17:17:55+08:00,2498
2544,Frozen Food,https://media.nedigital.sg/fairprice/images/242d1afd-88d2-4b27-aa62-ba20b03edb06/L3_FrozenFood_171121.jpg,housebrand-frozen-food,2019-04-27T12:32:34+08:00,2021-11-17T17:18:35+08:00,2498
2543,Frozen Desserts,https://media.nedigital.sg/fairprice/images/14d06259-312c-4242-a091-8da19486a006/L3_FrozenDesserts_171121.jpg,housebrand-frozen-desserts,2019-04-27T12:32:34+08:00,2021-11-17T17:19:12+08:00,2498
2917,Meat & Seafood,https://media.nedigital.sg/fairprice/images/807df35a-414f-4041-b2c8-cc85b0643ded/L2_MeatSeafood_161121.jpg,housebrand-meat-seafood,2019-04-27T12:32:41+08:00,2021-11-16T14:22:19+08:00,2498
10481,Pork,https://media.nedigital.sg/fairprice/images/631f43b0-6aac-4272-b915-d4df35ec409a/L3_Pork_171121.jpg,pork-17,,,2498
9120,Chicken & Poultry,https://media.nedigital.sg/fairprice/images/bff23b12-da75-4d92-8730-814c23492521/L3_Chicken_171121.jpg,chicken-4,2019-11-19T18:00:21+08:00,2024-01-30T17:22:16+08:00,2501
4316,Meatballs,https://media.nedigital.sg/fairprice/images/ee86e111-f160-4352-a28c-b14396555d45/L3_Meatballs_171121.jpg,meatballs--1,,,2498
2612,Fish & Seafood,https://media.nedigital.sg/fairprice/images/ef6129d1-9f64-4aaa-8768-60cd1a2b0f6c/L3_FishSeafood_171121.jpg,housebrand-frozen-fish-seafood,2019-04-27T12:32:36+08:00,2021-11-17T17:23:19+08:00,2498
2885,"Baby, Child & Toys",https://media.nedigital.sg/fairprice/images/6beb51f0-6801-4d29-bdfc-05824d454de4/L2_BabyChildToys_161121.jpg,housebrand-baby-child-toys,2019-04-27T12:32:40+08:00,2021-11-16T14:16:51+08:00,2498
3346,Nursing & Feeding,https://media.nedigital.sg/fairprice/images/11db0503-099e-4609-a38f-42376fa148ca/L3_NursingFeeding_171121.jpg,housebrand-nursing-feeding,2019-06-13T18:33:36+08:00,2021-11-17T17:12:43+08:00,2498
2549,Milk Powder,https://media.nedigital.sg/fairprice/images/2f767d50-965f-42a0-9eda-34674b90bf72/L3_MilkPowder_171121.jpg,housebrand-milk-powder,2019-04-27T12:32:35+08:00,2021-11-17T17:13:17+08:00,2498
2540,Diapers,https://media.nedigital.sg/fairprice/images/9a7e354d-d92c-47a7-89db-33aa2302e85a/L3_Diapers_171121.jpg,housebrand-diapers,2019-04-27T12:32:34+08:00,2021-11-17T17:13:54+08:00,2498
2180,Drinks,https://media.nedigital.sg/fairprice/images/44882415-254c-4839-ac16-7d2e1ae1f7e9/L2_Drinks_161121.jpg,housebrand-drinks,2019-04-27T04:11:51+08:00,2021-11-16T14:19:19+08:00,2498
4312,UHT Milk,https://media.nedigital.sg/fairprice/images/98327c6d-0816-40b0-ba7a-63aeb257459f/L3_UHTMilk_181121.jpg,uht-milk-2,2019-08-02T16:00:08+08:00,2021-11-18T11:40:34+08:00,2498
2704,Water,https://media.nedigital.sg/fairprice/images/71537812-1d16-4904-8d64-b24e36edfcb2/L3_Water_181121.jpg,housebrand-water,2019-04-27T12:32:37+08:00,2021-11-18T11:41:05+08:00,2498
2703,Beverages,https://media.nedigital.sg/fairprice/images/4d296cbf-f512-4846-ba38-d728e2d8028f/L3_Beverages_181121.jpg,housebrand-beverages,2019-04-27T12:32:37+08:00,2021-11-18T11:41:58+08:00,2498
